time,x,y,z,yaw,pitch,roll,vx,vy,vz,ax,ay,az,wx,wy,wz,speed_kmh,throttle,steer,brake,gear,lane_id,road_id,is_junction,collision,collision_intensity
8.266030818223953,106.41629028320312,-12.711931228637695,0.0018091582460328937,-89.6092529296875,0.0,0.0,-2.691735945248297e-09,7.097082366236407e-10,0.00030451774364337325,1.8860882278204372e-07,1.842691688125342e-08,0.0016134261386469007,-9.913680969475536e-07,3.7425629670906346e-06,1.3323955272426247e-09,0.0010962638771619486,0.75,-0.0037119814660400152,0.0,0,-1,0,False,0,0.0
8.316030818969011,106.41634368896484,-12.72464656829834,0.001738700782880187,-89.61083221435547,0.014650754630565643,8.409253496211022e-05,0.0024271903093904257,-0.5712844133377075,0.0002953243092633784,0.048543862998485565,-11.425687789916992,-0.00018386868759989738,-0.560904324054718,0.002198565285652876,-0.06209744140505791,2.0566427248597243,0.75,-0.0037119814660400152,0.0,0,-1,0,False,0,0.0
8.36603081971407,106.41658782958984,-12.7758150100708,0.0015554428100585938,-89.61505126953125,0.04817332327365875,0.00032893975730985403,0.005824000108987093,-1.2883120775222778,0.00024695394677110016,0.06793619692325592,-14.340553283691406,-0.0009674072498455644,-0.6321415305137634,-0.0005170065560378134,-0.10040502995252609,4.6379709548606085,0.75,-0.003536002244800329,0.0,1,-1,0,False,0,0.0
8.416030820459127,106.41699981689453,-12.857134819030762,0.0014165878528729081,-89.62128448486328,0.07371822744607925,0.0004714235255960375,0.00826460961252451,-1.8225855827331543,0.0001928520214278251,0.04881218820810318,-10.685470581054688,-0.0010820385068655014,-0.41110238432884216,-0.00030141917522996664,-0.1418900489807129,6.561375591571107,0.75,-0.0032043156679719687,0.0,1,-1,0,False,0,0.0
8.466030821204185,106.41752624511719,-12.961588859558105,0.0013455962762236595,-89.62822723388672,0.0872419998049736,0.0005050210165791214,0.010304009541869164,-2.2328221797943115,0.0001460647617932409,0.04078799858689308,-8.204731941223145,-0.0009357451926916838,-0.1671123504638672,-0.00030847146990709007,-0.15301872789859772,8.038245455549085,0.75,-0.0028722919523715973,0.0,1,-1,0,False,0,0.0
8.516030821949244,106.41814422607422,-13.083296775817871,0.001330528175458312,-89.63558959960938,0.09086199849843979,0.00047275100951083004,0.012035133317112923,-2.5583081245422363,0.00010766982450149953,0.03462247550487518,-6.509718894958496,-0.0007678987458348274,-0.017775343731045723,-0.000974126800429076,-0.13388074934482574,9.21001116703923,0.75,-0.00258997012861073,0.0,1,-1,0,False,0,0.0
8.566030822694302,106.41883850097656,-13.220504760742188,0.0013409423409029841,-89.64276123046875,0.08986479043960571,0.000423248769948259,0.013578410260379314,-2.865244150161743,7.907867257017642e-05,0.030865538865327835,-6.138720512390137,-0.0005718230386264622,0.03818973898887634,-0.0002371503651374951,-0.13836362957954407,10.314994770571182,0.75,-0.002323177643120289,0.0,1,-1,0,False,0,0.0
8.61603082343936,106.41941833496094,-13.37215518951416,0.0013612365582957864,-89.65870666503906,0.0869346410036087,0.001165225519798696,0.008670306764543056,-3.144280433654785,5.658149530063383e-05,-0.09816206991672516,-5.58072566986084,-0.00044994353083893657,0.068323515355587,0.013710753992199898,-0.3753744959831238,11.319452597744819,0.75,-0.005787153262645006,0.0,1,-1,0,False,0,0.0
8.666030824184418,106.42012786865234,-13.53790283203125,0.0013824462657794356,-89.67003631591797,0.08369030058383942,0.0007178543019108474,0.01427131611853838,-3.4293553829193115,4.0979382902150974e-05,0.11202018707990646,-5.701498985290527,-0.0003120422479696572,0.059265829622745514,-0.01014744583517313,-0.1815333217382431,12.34578628147796,0.75,-0.002063777996227145,0.0,1,-1,0,False,0,0.0
8.716030824929476,106.42093658447266,-13.717316627502441,0.0014027022989466786,-89.67849731445312,0.08050743490457535,0.0003992529527749866,0.01590673439204693,-3.693800210952759,2.714157017180696e-05,0.032708365470170975,-5.288896560668945,-0.000276756240054965,0.06614534556865692,-0.0032575440127402544,-0.1688106656074524,13.297804058673728,0.75,-0.0020409678108990192,0.0,1,-1,0,False,0,0.0
8.766030825674534,106.42182159423828,-13.909656524658203,0.0014231872046366334,-89.68693542480469,0.07720162719488144,0.00032725572236813605,0.016777947545051575,-3.947014331817627,1.9073486328125e-05,0.017424263060092926,-5.064282417297363,-0.00016136167687363923,0.06699622422456741,3.1670562748331577e-05,-0.17098212242126465,14.20937996942792,0.75,-0.001991110621020198,0.0,1,-1,0,False,0,0.0
8.816030826419592,106.4227294921875,-14.114237785339355,0.0014435576740652323,-89.695068359375,0.07384800165891647,0.0002878319937735796,0.017837435007095337,-4.1878180503845215,9.050369044416584e-06,0.021189749240875244,-4.816074371337891,-0.00020046235295012593,0.06585124135017395,-4.582065957947634e-05,-0.1609017550945282,15.07628173778122,0.75,-0.0017400524811819196,0.0,1,-1,0,False,0,0.0
8.86603082716465,106.4237060546875,-14.330642700195312,0.0014624022878706455,-89.70244598388672,0.07072660326957703,0.0002338007470825687,0.018984360620379448,-4.421639442443848,9.641647011449095e-06,0.02293851226568222,-4.676427841186523,1.1825559340650216e-05,0.06037024408578873,-0.000275516853434965,-0.14445532858371735,15.918048709393084,0.75,-0.001472019124776125,0.0,1,-1,0,False,0,0.0
8.916030827909708,106.42565155029297,-14.55856990814209,0.001479301368817687,-89.66474151611328,0.06791256368160248,-0.0039062537252902985,0.05340762063860893,-4.650054931640625,7.209777777461568e-06,0.6884652376174927,-4.568309783935547,-4.8637382860761136e-05,0.05353508144617081,-0.07844319194555283,1.0827535390853882,16.741301849224673,0.75,0.013239447958767414,0.0,1,-1,0,False,0,0.0
8.966030828654766,106.42749786376953,-14.79784107208252,0.0014935684157535434,-89.64712524414062,0.06550151109695435,-0.0021057140547782183,0.033764228224754333,-4.875777721405029,2.6416778382554185e-06,-0.3928678631782532,-4.514455795288086,-9.13620024221018e-05,0.04461607336997986,0.05202179774641991,0.0864405557513237,17.553220656482623,0.75,-0.0012233040761202574,0.0,1,-1,0,False,0,0.0
9.016030829399824,106.4291000366211,-15.048315048217773,0.0016354370163753629,-89.64668273925781,0.06336366385221481,-0.00039672813727520406,0.03166921064257622,-5.098489284515381,0.005825528874993324,-0.04190035164356232,-4.454231262207031,0.1164577454328537,0.04316798597574234,0.024835390970110893,-0.021953579038381577,18.354927485165884,0.75,-0.0003992155834566802,0.0,1,-1,0,False,0,0.0
9.066030830144882,106.43077850341797,-15.309466361999512,0.0018085860647261143,-89.64350128173828,0.060979925096035004,-0.0003356966481078416,0.035043153911828995,-5.281167507171631,0.0018600462935864925,0.06747886538505554,-3.653564453125,-0.07930964976549149,0.08823664486408234,-0.0023575618397444487,0.13922502100467682,19.01262275192273,0.75,0.0009655969333834946,0.0,1,-1,0,False,0,0.0
9.11603083088994,106.43251037597656,-15.573153495788574,0.0019052886636927724,-89.6395034790039,0.0507824532687664,-0.00033568989601917565,0.03530467674136162,-5.289290428161621,0.00019519805209711194,0.005230456590652466,-0.1624584197998047,-0.033296965062618256,0.20933175086975098,0.0012156337033957243,0.07601740211248398,19.041869719253025,0.75,0.0006882058805786073,0.0,1,-1,0,False,0,0.0
9.166030831634998,106.43424224853516,-15.83847713470459,0.0019495772430673242,-89.63617706298828,0.04131581261754036,-0.0002746567188296467,0.0353672094643116,-5.3261332511901855,-0.00041547775617800653,0.0012506544589996338,-0.7368564605712891,-0.012213515117764473,0.1709039956331253,0.0026390044949948788,0.061084747314453125,19.174502486985887,0.75,0.0004902228247374296,0.0,1,-1,0,False,0,0.0
9.216030832380056,106.43603515625,-16.108367919921875,0.0019526671385392547,-89.63323974609375,0.03630245476961136,-0.000244140945142135,0.03629712015390396,-5.452106952667236,-0.0005632782122120261,0.01859821379184723,-2.5194740295410156,-0.00295600900426507,0.05434941127896309,0.0006083982298150659,0.058465056121349335,19.62802009269171,0.75,0.0004473291046451777,0.0,1,-1,0,False,0,0.0
9.266030833125114,106.43783569335938,-16.384294509887695,0.0019358444260433316,-89.6307601928711,0.034471962600946426,-0.0002136218681698665,0.037007465958595276,-5.567268371582031,-0.0005288887186907232,0.014206916093826294,-2.3032283782958984,0.0006877898704260588,0.028490278869867325,0.0008385565597563982,0.04627818614244461,20.04260902470209,0.75,0.00036514774546958506,0.0,1,-1,0,False,0,0.0
9.316030833870173,106.43971252441406,-16.668163299560547,0.0019070053240284324,-89.6285629272461,0.03530524671077728,-0.00018310446466784924,0.038392532616853714,-5.753268241882324,-0.0004406642692629248,0.027701333165168762,-3.7199974060058594,0.0017644889885559678,-0.044027697294950485,-0.00036408143932931125,0.036712851375341415,20.712226886156284,0.75,0.00035154298529960215,0.0,1,-1,0,False,0,0.0
9.36603083461523,106.441650390625,-16.96055030822754,0.001877593924291432,-89.62664031982422,0.037081096321344376,-0.00018310779705643654,0.039471786469221115,-5.9123687744140625,-0.00033905028249137104,0.021585077047348022,-3.1820106506347656,0.002032279735431075,-0.027901384979486465,8.152896771207452e-05,0.03635184094309807,21.285001951930145,0.75,0.000294111407129094,0.0,1,-1,0,False,0,0.0
9.416030835360289,106.4420394897461,-17.262598037719727,0.0018479155842214823,-89.70714569091797,0.039703886955976486,0.008259046822786331,-0.021960049867630005,-6.1271867752075195,-0.0002534675586502999,-1.2286367416381836,-4.296360015869141,0.0017116544768214226,-0.06816645711660385,0.17819152772426605,-2.3723340034484863,22.05801407921004,0.75,-0.02743038535118103,0.0,1,-1,0,False,0,0.0
9.466030836105347,106.44232177734375,-17.574359893798828,0.001823158236220479,-89.77266693115234,0.042108114808797836,0.005427934229373932,0.006347377318888903,-6.307460784912109,-0.00018746375280898064,0.5661485195159912,-3.605480194091797,0.0013200761750340462,-0.03397081047296524,-0.09395696222782135,-0.8076566457748413,22.706870333293196,0.75,-0.0001753696851665154,0.0,1,-1,0,False,0,0.0
9.516030836850405,106.44320678710938,-17.8966007232666,0.0018004607409238815,-89.79280853271484,0.044676266610622406,0.0017057200893759727,0.01901577226817608,-6.536231517791748,-0.00013343810860533267,0.25336790084838867,-4.575414657592773,0.0010805128840729594,-0.06209738180041313,-0.0556560680270195,-0.3075043857097626,23.530533048947504,0.75,0.001183776999823749,0.0,1,-1,0,False,0,0.0
9.566030837595463,106.44420623779297,-18.22909164428711,0.001783409039489925,-89.80391693115234,0.04664335772395134,0.0009096360299736261,0.018188245594501495,-6.725597858428955,-9.72652414930053e-05,-0.01655053347349167,-3.7873268127441406,0.0007234573131427169,-0.024156562983989716,-0.005375972017645836,-0.27942222356796265,24.212240829393522,0.75,-0.0016802968457341194,0.0,1,-1,0,False,0,0.0
9.61603083834052,106.44511413574219,-18.572429656982422,0.0017677688738331199,-89.813720703125,0.04865143448114395,0.0010318708373233676,0.016191644594073296,-6.960857391357422,-6.878852582303807e-05,-0.039932020008563995,-4.705190658569336,0.0005695343133993447,-0.0504002720117569,0.003154363250359893,0.0911623165011406,25.059154404086485,0.75,-0.002096141455695033,0.0,1,-1,0,False,0,0.0
9.666030839085579,106.44219207763672,-18.926109313964844,0.0017581176944077015,-90.02238464355469,0.04982622712850571,0.02341441810131073,-0.16106124222278595,-7.147979736328125,-4.964828258380294e-05,-3.545057773590088,-3.7424468994140625,0.00038280486478470266,-0.006986085791140795,0.6249750256538391,-7.218757152557373,25.739258600078355,0.75,-0.09727572649717331,0.0,1,-1,0,False,0,0.0
9.716030839830637,106.43650817871094,-19.290618896484375,0.0017484663985669613,-90.31271362304688,0.05114445462822914,0.024137789383530617,-0.1336582452058792,-7.386013507843018,-3.617286711232737e-05,0.5480599403381348,-4.760675430297852,0.00026950830942951143,-0.04139045253396034,-0.16374702751636505,-5.033379554748535,26.594001926252833,0.75,-0.013612091541290283,0.0,1,-1,0,False,0,0.0
9.766030840575695,106.43235778808594,-19.66574478149414,0.0017420959193259478,-90.43036651611328,0.05198456719517708,0.010929085314273834,-0.08283483237028122,-7.579315185546875,-2.2420883396989666e-05,1.0164682865142822,-3.8660335540771484,0.0002750396670307964,-0.0018041636794805527,-0.23489943146705627,-1.4754204750061035,27.287164172591496,0.75,0.003359230700880289,0.0,1,-1,0,False,0,0.0
9.816030841320753,106.42837524414062,-20.05177879333496,0.0017365264939144254,-90.48394012451172,0.052783697843551636,0.006606816314160824,-0.08896473795175552,-7.813074588775635,-1.5945433915476315e-05,-0.12259811162948608,-4.675188064575195,0.00012950898963026702,-0.02508283406496048,-0.037669550627470016,-0.695795476436615,28.12889187899046,0.75,-0.00594361312687397,0.0,1,-1,0,False,0,0.0
9.866030842065811,106.4200668334961,-20.447307586669922,0.0017404936952516437,-90.74480438232422,0.05200505629181862,0.029354851692914963,-0.28322744369506836,-7.966856956481934,-1.1920928955078125e-05,-3.885254383087158,-3.0756473541259766,8.04900992079638e-05,0.05422347038984299,0.6635851263999939,-8.547618865966797,28.69880340795817,0.0,-0.10594361275434494,0.04539470747113228,1,-1,0,False,0,0.0
9.91603084281087,106.40755462646484,-20.849027633666992,0.0017658233409747481,-91.13778686523438,0.047592755407094955,0.03527672961354256,-0.3005683124065399,-8.060405731201172,-1.0890960766118951e-05,-0.34681737422943115,-1.8709754943847656,2.0599363779183477e-05,0.126156285405159,-0.042533114552497864,-7.2562150955200195,29.03762808724404,0.0,-0.03454571217298508,0.30000001192092896,1,-1,0,False,0,0.0
9.966030843555927,106.39531707763672,-21.251075744628906,0.0018227767432108521,-91.3951644897461,0.037811923772096634,0.02441238798201084,-0.2663731873035431,-8.019925117492676,-2.689361508600996e-06,0.6839025020599365,0.8096122741699219,0.000164031982421875,0.22784946858882904,-0.2234054058790207,-4.103720664978027,28.887651171458085,0.0,-0.011024276725947857,0.30000001192092896,1,-1,0,False,0,0.0
10.016030844300985,106.38307189941406,-21.650386810302734,0.001891555730253458,-91.56395721435547,0.02604351006448269,0.017790736630558968,-0.2670372426509857,-7.96021842956543,-4.1007992876984645e-06,-0.013281106948852539,1.1941337585449219,-2.822875467245467e-05,0.22664162516593933,-0.09242510050535202,-3.0186147689819336,28.67290649561758,0.0,-0.01291110459715128,0.30000001192092896,1,-1,0,False,0,0.0
10.066030845046043,106.37033081054688,-22.04435920715332,0.0019636154174804688,-91.69977569580078,0.013749170117080212,0.015322523191571236,-0.2746628224849701,-7.823249340057373,-2.918243353633443e-06,-0.1525115966796875,2.739381790161133,2.365111868130043e-05,0.25528037548065186,-0.04516497626900673,-2.5489587783813477,28.181049695494412,0.0,-0.014414249919354916,0.30000001192092896,1,-1,0,False,0,0.0
10.116030845791101,106.35334014892578,-22.43164825439453,0.0020294571295380592,-92.0139389038086,0.002513509476557374,0.03613865375518799,-0.4646086096763611,-7.688174247741699,-7.724761985627993e-07,-3.7989158630371094,2.7015018463134766,4.291534423828125e-05,0.228618323802948,0.6834383010864258,-9.713573455810547,27.72791990274004,0.0,-0.11441425234079361,0.17176596820354462,1,-1,0,False,0,0.0
10.16603084653616,106.33206939697266,-22.81158447265625,0.002083434956148267,-92.45962524414062,-0.0066867549903690815,0.04278536140918732,-0.4851543605327606,-7.540862083435059,-1.4019011587151908e-06,-0.4109150171279907,2.9462432861328125,-1.2588498975674156e-05,0.17065131664276123,-0.04443904757499695,-8.412841796875,27.20322931685778,0.2746919095516205,-0.0505574531853199,0.0,1,-1,10,False,0,0.0
10.216030847281218,106.3104248046875,-23.18621826171875,0.0021148300729691982,-92.795166015625,-0.012055283412337303,0.03363440930843353,-0.4713001251220703,-7.462888717651367,-1.926422100950731e-06,0.27708470821380615,1.5594673156738281,-1.0490419299458154e-05,0.05497836694121361,-0.1754399687051773,-5.8904032707214355,26.919920883745082,0.75,-0.025578724220395088,0.0,1,-1,10,False,0,0.0
10.266030848026276,106.28841400146484,-23.55709457397461,0.0021270369179546833,-93.0404281616211,-0.01413166057318449,0.0263766348361969,-0.47165611386299133,-7.393868923187256,-5.7220457705398076e-08,-0.00711977481842041,1.3803958892822266,3.738403393072076e-05,0.018752358853816986,-0.12196006625890732,-4.406527042388916,26.67202977978094,0.75,-0.02293957956135273,0.0,1,-1,10,False,0,0.0
10.316030848771334,106.26547241210938,-23.927515029907227,0.002114257775247097,-93.2427749633789,-0.011966491118073463,0.02281462587416172,-0.49181193113327026,-7.422531604766846,-1.0490417423625331e-07,-0.4031163454055786,-0.5732536315917969,-9.5367431640625e-07,-0.08795463293790817,-0.03525612875819206,-3.8777174949645996,26.77970636537686,0.75,-0.02197522111237049,0.0,1,-1,10,False,0,0.0
10.366030849516392,106.24153900146484,-24.29983139038086,0.0020866775885224342,-93.4153823852539,-0.007267320994287729,0.020051633939146996,-0.5055398941040039,-7.465156078338623,-1.9168853668816155e-06,-0.27455925941467285,-0.8524894714355469,-3.62396240234375e-05,-0.09978533536195755,-0.04895341023802757,-3.2425475120544434,26.93611462564778,0.75,-0.018752705305814743,0.0,1,-1,10,False,0,0.0
10.41603085026145,106.21259307861328,-24.67605209350586,0.0020492554176598787,-93.77205657958984,-0.0008879245724529028,0.041510578244924545,-0.7174919843673706,-7.55750846862793,-2.670288040462765e-06,-4.239041805267334,-1.8470478057861328,-1.5068053471622989e-05,-0.09583570808172226,0.7116066813468933,-10.617431640625,27.32936603460164,0.75,-0.11875270307064056,0.0,1,-1,10,False,0,0.0
10.466030851006508,106.1781005859375,-25.05728530883789,0.0020097349770367146,-94.28124237060547,0.005832981318235397,0.05006769672036171,-0.7716132998466492,-7.662149906158447,-8.964538551481382e-07,-1.0824263095855713,-2.0928287506103516,3.5476681659929454e-05,-0.12098778784275055,0.02004004828631878,-9.968165397644043,27.72325576777602,0.6823592185974121,-0.06215962767601013,0.0,1,-1,10,False,0,0.0
10.516030851751566,106.14179229736328,-25.44510269165039,0.0019715880043804646,-94.69146728515625,0.012328490614891052,0.04163733124732971,-0.7827013731002808,-7.80552339553833,1.659393319641822e-06,-0.22176146507263184,-2.8674697875976562,5.1116945542162284e-05,-0.13699540495872498,-0.1536056399345398,-7.364279747009277,28.24080500364794,0.29138049483299255,-0.03384656459093094,0.0,1,-1,10,False,0,0.0
10.566030852496624,106.1043701171875,-25.836931228637695,0.001957969507202506,-95.00159454345703,0.014671245589852333,0.03324952349066734,-0.7895876169204712,-7.835169315338135,2.1076202756376006e-06,-0.1377248764038086,-0.5929183959960938,8.964539119915571e-06,0.0019538209307938814,-0.14816102385520935,-5.614585876464844,28.349474693376603,0.0,-0.028077229857444763,0.22508849203586578,1,-1,10,False,0,0.0
10.616030853241682,106.06593322753906,-26.228309631347656,0.001975440885871649,-95.25716400146484,0.01168645266443491,0.02832711488008499,-0.8068010807037354,-7.810182094573975,1.23977656585339e-07,-0.3442692756652832,0.4997444152832031,-3.967285010730848e-05,0.0752357766032219,-0.07071099430322647,-4.878798484802246,28.266275761967712,0.0,-0.025896882638335228,0.30000001192092896,1,-1,10,False,0,0.0
10.66603085398674,106.02320861816406,-26.615079879760742,0.0020161436405032873,-95.66597747802734,0.004746981430798769,0.04638127610087395,-0.9775102734565735,-7.672043323516846,5.626678216685832e-07,-3.4141838550567627,2.762775421142578,8.77380352903856e-06,0.21971577405929565,0.5043554902076721,-10.905853271484375,27.84263718113861,0.0,-0.1258968859910965,0.25232622027397156,1,-1,10,False,0,0.0
10.716030854731798,105.97537994384766,-26.99619483947754,0.0020562743302434683,-96.2333984375,-0.0020763773936778307,0.05625490844249725,-1.051621913909912,-7.5833611488342285,-4.76837158203125e-07,-1.4822328090667725,1.7736434936523438,-2.079009937006049e-05,0.11864032596349716,0.10522448271512985,-11.604708671569824,27.56135053887047,0.1697138547897339,-0.07501797378063202,0.0,1,-1,10,False,0,0.0
10.766030855476856,105.92613220214844,-27.372570037841797,0.0020866775885224342,-96.71662139892578,-0.007294641807675362,0.04868456348776817,-1.041555643081665,-7.482104778289795,3.147125084979052e-07,0.2013254165649414,2.025127410888672,1.583099401614163e-05,0.07899458706378937,-0.2071051150560379,-8.67093276977539,27.195308818239457,0.44939690828323364,-0.044566165655851364,0.0,1,-1,10,False,0,0.0
10.816030856221914,105.8760986328125,-27.745763778686523,0.002100448589771986,-97.09077453613281,-0.009644226171076298,0.03984352946281433,-1.0523858070373535,-7.448805332183838,-6.294250169958104e-07,-0.21660327911376953,0.6659889221191406,-1.888275073724799e-05,-0.008027609437704086,-0.12828300893306732,-6.9139180183410645,27.082007482027116,0.75,-0.03521134704351425,0.0,1,-1,10,False,0,0.0
10.866030856966972,105.82493591308594,-28.117748260498047,0.002096977084875107,-97.3929672241211,-0.00906366016715765,0.03378688544034958,-1.066530466079712,-7.433236122131348,-1.6117095356094069e-06,-0.28289318084716797,0.3113842010498047,-1.9645689462777227e-05,-0.03779371827840805,-0.10398633033037186,-5.607470989227295,27.033695729818085,0.75,-0.03151357173919678,0.0,1,-1,10,False,0,0.0
10.91603085771203,105.77220153808594,-28.49161148071289,0.0020735168363898993,-97.64936065673828,-0.005033849272876978,0.029762176796793938,-1.0993828773498535,-7.504714012145996,2.19345088225964e-06,-0.657048225402832,-1.4295578002929688,7.610320608364418e-05,-0.11979769915342331,-0.03586975485086441,-4.90416145324707,27.305323684071105,0.75,-0.02733028680086136,0.0,1,-1,10,False,0,0.0
10.966030858457088,105.7139892578125,-28.86826515197754,0.002043609507381916,-98.0750503540039,6.830188794992864e-05,0.0496453158557415,-1.3055028915405273,-7.539717197418213,8.583068620282575e-07,-4.122400283813477,-0.7000637054443359,-2.6702880859375e-05,-0.01053941622376442,0.5971813201904297,-11.595067977905273,27.546863431080048,0.703175961971283,-0.12733028829097748,0.0,1,-1,10,False,0,0.0
11.016030859202147,105.6488037109375,-29.248937606811523,0.0020093154162168503,-98.68247985839844,0.005914943292737007,0.061519552022218704,-1.4173272848129272,-7.642897129058838,-5.598068128165323e-06,-2.236487865447998,-2.0635986328125,-0.00012912749662064016,-0.1005554050207138,0.1622510850429535,-12.46719741821289,27.98353271700275,0.46207720041275024,-0.08026033639907837,0.0,1,-1,10,False,0,0.0
11.066030859947205,105.58085632324219,-29.63359260559082,0.0019859694875776768,-99.20294189453125,0.009869622997939587,0.05332346633076668,-1.4271944761276245,-7.700843334197998,-2.727508444877458e-06,-0.1973438262939453,-1.1589241027832031,5.741119457525201e-05,-0.07422754168510437,-0.20413774251937866,-9.38272762298584,28.195119131013378,0.026051107794046402,-0.04679972678422928,0.0,1,-1,10,False,0,0.0
11.116030860692263,105.51145935058594,-30.01967430114746,0.0019859694875776768,-99.60696411132812,0.009876453317701817,0.043487656861543655,-1.443221092224121,-7.709526062011719,8.583068620282575e-07,-0.32053232192993164,-0.17365455627441406,7.171630568336695e-05,0.0036430787295103073,-0.15131676197052002,-7.469212055206299,28.236413418059225,0.0,-0.03661532700061798,0.1851494163274765,1,-1,10,False,0,0.0
11.16603086143732,105.44127655029297,-30.402923583984375,0.002013053745031357,-99.93287658691406,0.005259245168417692,0.03644903376698494,-1.4426298141479492,-7.618271350860596,2.2602080207434483e-06,0.0118255615234375,1.825094223022461,2.8038022719556466e-05,0.10614889115095139,-0.1463259607553482,-6.011806011199951,27.913175015787438,0.0,-0.032618239521980286,0.22636905312538147,1,-1,10,False,0,0.0
11.216030862182379,105.36679077148438,-30.780799865722656,0.002049522241577506,-100.40979766845703,-0.0009767169831320643,0.05465872958302498,-1.633331298828125,-7.494327068328857,-3.5953521546616685e-06,-3.8140296936035156,2.4788856506347656,-0.00011711120168911293,0.2328985184431076,0.6261085867881775,-12.85981273651123,27.61289396335073,0.0966930091381073,-0.132618248462677,0.0,1,-1,10,False,0,0.0
11.266030862927437,105.28704833984375,-31.15251922607422,0.002082939026877284,-101.05181121826172,-0.006625283043831587,0.06486207246780396,-1.68976891040802,-7.373106479644775,-4.386901650832442e-07,-1.1287522315979004,2.4244117736816406,6.31332368357107e-05,0.11943399161100388,0.016938187181949615,-12.766599655151367,27.231333330828086,0.3968451917171478,-0.08736684173345566,0.0,1,-1,10,False,0,0.0
